SerialNumber,EventType,EventValue1,EventValue2,EventValue3,EventTime,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
SerialNr9,0,6,0,0,2018-03-07T12:21:20.539Z,2018-03-07T12:21:20.539Z,02018-03-07T12:21:20.539Z
SerialNr0,0,9,0,0,2018-03-07T12:21:21.558Z,2018-03-07T12:21:21.558Z,02018-03-07T12:21:21.558Z
SerialNr1,0,7,0,0,2018-03-07T12:21:21.604Z,2018-03-07T12:21:21.604Z,02018-03-07T12:21:21.604Z
SerialNr2,0,8,0,0,2018-03-07T12:21:21.645Z,2018-03-07T12:21:21.645Z,02018-03-07T12:21:21.645Z
SerialNr3,0,11,0,0,2018-03-07T12:21:21.679Z,2018-03-07T12:21:21.679Z,02018-03-07T12:21:21.679Z
SerialNr4,0,3,0,0,2018-03-07T12:21:21.705Z,2018-03-07T12:21:21.705Z,02018-03-07T12:21:21.705Z
SerialNr5,0,9,0,0,2018-03-07T12:21:21.735Z,2018-03-07T12:21:21.735Z,02018-03-07T12:21:21.735Z
SerialNr6,0,1,0,0,2018-03-07T12:21:21.760Z,2018-03-07T12:21:21.760Z,02018-03-07T12:21:21.760Z
SerialNr7,0,8,0,0,2018-03-07T12:21:21.788Z,2018-03-07T12:21:21.788Z,02018-03-07T12:21:21.788Z
SerialNr8,0,8,0,0,2018-03-07T12:21:21.807Z,2018-03-07T12:21:21.807Z,02018-03-07T12:21:21.807Z
SerialNr9,0,6,0,0,2018-03-07T12:21:21.834Z,2018-03-07T12:21:21.834Z,02018-03-07T12:21:21.834Z
SerialNr0,0,9,0,0,2018-03-07T12:21:22.865Z,2018-03-07T12:21:22.865Z,02018-03-07T12:21:22.865Z
SerialNr1,0,7,0,0,2018-03-07T12:21:22.902Z,2018-03-07T12:21:22.902Z,02018-03-07T12:21:22.902Z
SerialNr2,0,8,0,0,2018-03-07T12:21:22.935Z,2018-03-07T12:21:22.935Z,02018-03-07T12:21:22.935Z
SerialNr3,0,12,0,0,2018-03-07T12:21:22.963Z,2018-03-07T12:21:22.963Z,02018-03-07T12:21:22.963Z
SerialNr4,0,3,0,0,2018-03-07T12:21:22.999Z,2018-03-07T12:21:22.999Z,02018-03-07T12:21:22.999Z
SerialNr5,0,9,0,0,2018-03-07T12:21:23.029Z,2018-03-07T12:21:23.029Z,02018-03-07T12:21:23.029Z
SerialNr6,0,1,0,0,2018-03-07T12:21:23.056Z,2018-03-07T12:21:23.056Z,02018-03-07T12:21:23.056Z
SerialNr7,0,8,0,0,2018-03-07T12:21:23.095Z,2018-03-07T12:21:23.095Z,02018-03-07T12:21:23.095Z
SerialNr8,0,8,0,0,2018-03-07T12:21:23.131Z,2018-03-07T12:21:23.131Z,02018-03-07T12:21:23.131Z
SerialNr9,0,6,0,0,2018-03-07T12:21:23.168Z,2018-03-07T12:21:23.168Z,02018-03-07T12:21:23.168Z
SerialNr0,0,9,0,0,2018-03-07T12:21:24.197Z,2018-03-07T12:21:24.197Z,02018-03-07T12:21:24.197Z
SerialNr5,1,3,46,0,2018-03-07T12:21:24.223Z,2018-03-07T12:21:24.223Z,02018-03-07T12:21:24.223Z
SerialNr4,1,4,44,0,2018-03-07T12:21:24.252Z,2018-03-07T12:21:24.252Z,02018-03-07T12:21:24.252Z
SerialNr9,1,1,46,0,2018-03-07T12:21:24.278Z,2018-03-07T12:21:24.278Z,02018-03-07T12:21:24.278Z
SerialNr3,1,0,39,0,2018-03-07T12:21:24.307Z,2018-03-07T12:21:24.307Z,02018-03-07T12:21:24.307Z
SerialNr7,1,3,45,1,2018-03-07T12:21:24.332Z,2018-03-07T12:21:24.332Z,02018-03-07T12:21:24.332Z
SerialNr0,1,0,41,0,2018-03-07T12:21:24.374Z,2018-03-07T12:21:24.374Z,02018-03-07T12:21:24.374Z
SerialNr1,1,3,43,0,2018-03-07T12:21:24.409Z,2018-03-07T12:21:24.409Z,02018-03-07T12:21:24.409Z
SerialNr1,0,7,0,0,2018-03-07T12:21:24.438Z,2018-03-07T12:21:24.438Z,02018-03-07T12:21:24.438Z
SerialNr2,0,8,0,0,2018-03-07T12:21:24.470Z,2018-03-07T12:21:24.470Z,02018-03-07T12:21:24.470Z
SerialNr3,0,12,0,0,2018-03-07T12:21:24.506Z,2018-03-07T12:21:24.506Z,02018-03-07T12:21:24.506Z
SerialNr4,0,2,0,0,2018-03-07T12:21:24.536Z,2018-03-07T12:21:24.536Z,02018-03-07T12:21:24.536Z
SerialNr5,0,9,0,0,2018-03-07T12:21:24.576Z,2018-03-07T12:21:24.576Z,02018-03-07T12:21:24.576Z
SerialNr6,0,1,0,0,2018-03-07T12:21:24.611Z,2018-03-07T12:21:24.611Z,02018-03-07T12:21:24.611Z
SerialNr7,0,8,0,0,2018-03-07T12:21:24.636Z,2018-03-07T12:21:24.636Z,02018-03-07T12:21:24.636Z
SerialNr8,0,8,0,0,2018-03-07T12:21:24.673Z,2018-03-07T12:21:24.673Z,02018-03-07T12:21:24.673Z
SerialNr9,0,6,0,0,2018-03-07T12:21:24.699Z,2018-03-07T12:21:24.699Z,02018-03-07T12:21:24.699Z
SerialNr0,0,9,0,0,2018-03-07T12:21:25.726Z,2018-03-07T12:21:25.726Z,02018-03-07T12:21:25.726Z
SerialNr1,0,7,0,0,2018-03-07T12:21:25.752Z,2018-03-07T12:21:25.752Z,02018-03-07T12:21:25.752Z
SerialNr2,0,8,0,0,2018-03-07T12:21:25.777Z,2018-03-07T12:21:25.777Z,02018-03-07T12:21:25.777Z
SerialNr3,0,13,0,0,2018-03-07T12:21:25.817Z,2018-03-07T12:21:25.817Z,02018-03-07T12:21:25.817Z
SerialNr4,0,2,0,0,2018-03-07T12:21:25.845Z,2018-03-07T12:21:25.845Z,02018-03-07T12:21:25.845Z
SerialNr5,0,9,0,0,2018-03-07T12:21:25.871Z,2018-03-07T12:21:25.871Z,02018-03-07T12:21:25.871Z
SerialNr6,0,1,0,0,2018-03-07T12:21:25.892Z,2018-03-07T12:21:25.892Z,02018-03-07T12:21:25.892Z
SerialNr7,0,8,0,0,2018-03-07T12:21:25.918Z,2018-03-07T12:21:25.918Z,02018-03-07T12:21:25.918Z
SerialNr8,0,8,0,0,2018-03-07T12:21:25.950Z,2018-03-07T12:21:25.950Z,02018-03-07T12:21:25.950Z
SerialNr9,0,6,0,0,2018-03-07T12:21:25.981Z,2018-03-07T12:21:25.981Z,02018-03-07T12:21:25.981Z
SerialNr0,0,9,0,0,2018-03-07T12:21:27.013Z,2018-03-07T12:21:27.013Z,02018-03-07T12:21:27.013Z
SerialNr1,0,7,0,0,2018-03-07T12:21:27.051Z,2018-03-07T12:21:27.051Z,02018-03-07T12:21:27.051Z
SerialNr2,0,8,0,0,2018-03-07T12:21:27.099Z,2018-03-07T12:21:27.099Z,02018-03-07T12:21:27.099Z
SerialNr3,0,13,0,0,2018-03-07T12:21:27.125Z,2018-03-07T12:21:27.125Z,02018-03-07T12:21:27.125Z
SerialNr4,0,1,0,0,2018-03-07T12:21:27.152Z,2018-03-07T12:21:27.152Z,02018-03-07T12:21:27.152Z
SerialNr5,0,9,0,0,2018-03-07T12:21:27.178Z,2018-03-07T12:21:27.178Z,02018-03-07T12:21:27.178Z
SerialNr6,0,1,0,0,2018-03-07T12:21:27.212Z,2018-03-07T12:21:27.212Z,02018-03-07T12:21:27.212Z
SerialNr7,0,8,0,0,2018-03-07T12:21:27.258Z,2018-03-07T12:21:27.258Z,02018-03-07T12:21:27.258Z
SerialNr8,0,8,0,0,2018-03-07T12:21:27.310Z,2018-03-07T12:21:27.310Z,02018-03-07T12:21:27.310Z
SerialNr9,0,6,0,0,2018-03-07T12:21:27.331Z,2018-03-07T12:21:27.331Z,02018-03-07T12:21:27.331Z
SerialNr0,0,9,0,0,2018-03-07T12:21:28.351Z,2018-03-07T12:21:28.351Z,02018-03-07T12:21:28.351Z
SerialNr3,1,1,42,1,2018-03-07T12:21:28.380Z,2018-03-07T12:21:28.380Z,02018-03-07T12:21:28.380Z
SerialNr5,1,0,43,0,2018-03-07T12:21:28.402Z,2018-03-07T12:21:28.402Z,02018-03-07T12:21:28.402Z
SerialNr1,1,1,46,0,2018-03-07T12:21:28.426Z,2018-03-07T12:21:28.426Z,02018-03-07T12:21:28.426Z
SerialNr1,0,7,0,0,2018-03-07T12:21:28.455Z,2018-03-07T12:21:28.455Z,02018-03-07T12:21:28.455Z
SerialNr2,0,8,0,0,2018-03-07T12:21:28.494Z,2018-03-07T12:21:28.494Z,02018-03-07T12:21:28.494Z
SerialNr3,0,13,0,0,2018-03-07T12:21:28.544Z,2018-03-07T12:21:28.544Z,02018-03-07T12:21:28.544Z
SerialNr4,0,1,0,0,2018-03-07T12:21:28.570Z,2018-03-07T12:21:28.570Z,02018-03-07T12:21:28.570Z
SerialNr5,0,9,0,0,2018-03-07T12:21:28.600Z,2018-03-07T12:21:28.600Z,02018-03-07T12:21:28.600Z
SerialNr6,0,1,0,0,2018-03-07T12:21:28.626Z,2018-03-07T12:21:28.626Z,02018-03-07T12:21:28.626Z
SerialNr7,0,8,0,0,2018-03-07T12:21:28.644Z,2018-03-07T12:21:28.644Z,02018-03-07T12:21:28.644Z
SerialNr8,0,8,0,0,2018-03-07T12:21:28.661Z,2018-03-07T12:21:28.661Z,02018-03-07T12:21:28.661Z
SerialNr9,0,6,0,0,2018-03-07T12:21:28.692Z,2018-03-07T12:21:28.692Z,02018-03-07T12:21:28.692Z
SerialNr0,0,9,0,0,2018-03-07T12:21:29.729Z,2018-03-07T12:21:29.729Z,02018-03-07T12:21:29.729Z
SerialNr1,0,7,0,0,2018-03-07T12:21:29.770Z,2018-03-07T12:21:29.770Z,02018-03-07T12:21:29.770Z
SerialNr2,0,8,0,0,2018-03-07T12:21:29.798Z,2018-03-07T12:21:29.798Z,02018-03-07T12:21:29.798Z
SerialNr3,0,13,0,0,2018-03-07T12:21:29.839Z,2018-03-07T12:21:29.839Z,02018-03-07T12:21:29.839Z
SerialNr4,0,1,0,0,2018-03-07T12:21:29.870Z,2018-03-07T12:21:29.870Z,02018-03-07T12:21:29.870Z
SerialNr5,0,9,0,0,2018-03-07T12:21:29.895Z,2018-03-07T12:21:29.895Z,02018-03-07T12:21:29.895Z
SerialNr6,0,1,0,0,2018-03-07T12:21:29.913Z,2018-03-07T12:21:29.913Z,02018-03-07T12:21:29.913Z
SerialNr7,0,8,0,0,2018-03-07T12:21:29.953Z,2018-03-07T12:21:29.953Z,02018-03-07T12:21:29.953Z
SerialNr8,0,8,0,0,2018-03-07T12:21:29.995Z,2018-03-07T12:21:29.995Z,02018-03-07T12:21:29.995Z
SerialNr9,0,6,0,0,2018-03-07T12:21:30.027Z,2018-03-07T12:21:30.027Z,02018-03-07T12:21:30.027Z
SerialNr0,0,9,0,0,2018-03-07T12:21:31.064Z,2018-03-07T12:21:31.064Z,02018-03-07T12:21:31.064Z
SerialNr1,0,7,0,0,2018-03-07T12:21:31.092Z,2018-03-07T12:21:31.092Z,02018-03-07T12:21:31.092Z
SerialNr2,0,8,0,0,2018-03-07T12:21:31.119Z,2018-03-07T12:21:31.119Z,02018-03-07T12:21:31.119Z
SerialNr3,0,12,0,0,2018-03-07T12:21:31.147Z,2018-03-07T12:21:31.147Z,02018-03-07T12:21:31.147Z
SerialNr4,0,1,0,0,2018-03-07T12:21:31.176Z,2018-03-07T12:21:31.176Z,02018-03-07T12:21:31.176Z
SerialNr5,0,9,0,0,2018-03-07T12:21:31.205Z,2018-03-07T12:21:31.205Z,02018-03-07T12:21:31.205Z
SerialNr6,0,1,0,0,2018-03-07T12:21:31.236Z,2018-03-07T12:21:31.236Z,02018-03-07T12:21:31.236Z
SerialNr7,0,8,0,0,2018-03-07T12:21:31.261Z,2018-03-07T12:21:31.261Z,02018-03-07T12:21:31.261Z
SerialNr8,0,8,0,0,2018-03-07T12:21:31.291Z,2018-03-07T12:21:31.291Z,02018-03-07T12:21:31.291Z
SerialNr9,0,5,0,0,2018-03-07T12:21:31.316Z,2018-03-07T12:21:31.316Z,02018-03-07T12:21:31.316Z
SerialNr0,0,9,0,0,2018-03-07T12:21:32.342Z,2018-03-07T12:21:32.342Z,02018-03-07T12:21:32.342Z
SerialNr0,1,4,43,0,2018-03-07T12:21:32.393Z,2018-03-07T12:21:32.393Z,02018-03-07T12:21:32.393Z
SerialNr7,1,4,38,1,2018-03-07T12:21:32.430Z,2018-03-07T12:21:32.430Z,02018-03-07T12:21:32.430Z
SerialNr1,1,2,36,0,2018-03-07T12:21:32.459Z,2018-03-07T12:21:32.459Z,02018-03-07T12:21:32.459Z
SerialNr4,1,1,44,0,2018-03-07T12:21:32.499Z,2018-03-07T12:21:32.499Z,02018-03-07T12:21:32.499Z
SerialNr2,1,0,47,0,2018-03-07T12:21:32.528Z,2018-03-07T12:21:32.528Z,02018-03-07T12:21:32.528Z
SerialNr9,1,0,44,0,2018-03-07T12:21:32.557Z,2018-03-07T12:21:32.557Z,02018-03-07T12:21:32.557Z
SerialNr5,1,3,45,1,2018-03-07T12:21:32.580Z,2018-03-07T12:21:32.580Z,02018-03-07T12:21:32.580Z
SerialNr6,1,0,42,0,2018-03-07T12:21:32.602Z,2018-03-07T12:21:32.602Z,02018-03-07T12:21:32.602Z
SerialNr1,0,7,0,0,2018-03-07T12:21:32.623Z,2018-03-07T12:21:32.623Z,02018-03-07T12:21:32.623Z
SerialNr2,0,8,0,0,2018-03-07T12:21:32.643Z,2018-03-07T12:21:32.643Z,02018-03-07T12:21:32.643Z
SerialNr3,0,12,0,0,2018-03-07T12:21:32.665Z,2018-03-07T12:21:32.665Z,02018-03-07T12:21:32.665Z
SerialNr4,0,1,0,0,2018-03-07T12:21:32.681Z,2018-03-07T12:21:32.681Z,02018-03-07T12:21:32.681Z
SerialNr5,0,9,0,0,2018-03-07T12:21:32.710Z,2018-03-07T12:21:32.710Z,02018-03-07T12:21:32.710Z
SerialNr6,0,1,0,0,2018-03-07T12:21:32.744Z,2018-03-07T12:21:32.744Z,02018-03-07T12:21:32.744Z
SerialNr7,0,8,0,0,2018-03-07T12:21:32.765Z,2018-03-07T12:21:32.765Z,02018-03-07T12:21:32.765Z
SerialNr8,0,8,0,0,2018-03-07T12:21:32.784Z,2018-03-07T12:21:32.784Z,02018-03-07T12:21:32.784Z
SerialNr9,0,5,0,0,2018-03-07T12:21:32.802Z,2018-03-07T12:21:32.802Z,02018-03-07T12:21:32.802Z
SerialNr0,0,9,0,0,2018-03-07T12:21:33.822Z,2018-03-07T12:21:33.822Z,02018-03-07T12:21:33.822Z
SerialNr1,0,7,0,0,2018-03-07T12:21:33.866Z,2018-03-07T12:21:33.866Z,02018-03-07T12:21:33.866Z
SerialNr2,0,8,0,0,2018-03-07T12:21:33.913Z,2018-03-07T12:21:33.913Z,02018-03-07T12:21:33.913Z
SerialNr3,0,12,0,0,2018-03-07T12:21:33.955Z,2018-03-07T12:21:33.955Z,02018-03-07T12:21:33.955Z
SerialNr4,0,1,0,0,2018-03-07T12:21:33.984Z,2018-03-07T12:21:33.984Z,02018-03-07T12:21:33.984Z
SerialNr5,0,9,0,0,2018-03-07T12:21:34.031Z,2018-03-07T12:21:34.031Z,02018-03-07T12:21:34.031Z
SerialNr6,0,1,0,0,2018-03-07T12:21:34.060Z,2018-03-07T12:21:34.060Z,02018-03-07T12:21:34.060Z
SerialNr7,0,8,0,0,2018-03-07T12:21:34.078Z,2018-03-07T12:21:34.078Z,02018-03-07T12:21:34.078Z
SerialNr8,0,8,0,0,2018-03-07T12:21:34.112Z,2018-03-07T12:21:34.112Z,02018-03-07T12:21:34.112Z
SerialNr9,0,5,0,0,2018-03-07T12:21:34.144Z,2018-03-07T12:21:34.144Z,02018-03-07T12:21:34.144Z
SerialNr0,0,9,0,0,2018-03-07T12:21:35.175Z,2018-03-07T12:21:35.175Z,02018-03-07T12:21:35.175Z
SerialNr1,0,7,0,0,2018-03-07T12:21:35.225Z,2018-03-07T12:21:35.225Z,02018-03-07T12:21:35.225Z
SerialNr2,0,8,0,0,2018-03-07T12:21:35.251Z,2018-03-07T12:21:35.251Z,02018-03-07T12:21:35.251Z
SerialNr3,0,12,0,0,2018-03-07T12:21:35.270Z,2018-03-07T12:21:35.270Z,02018-03-07T12:21:35.270Z
SerialNr4,0,1,0,0,2018-03-07T12:21:35.296Z,2018-03-07T12:21:35.296Z,02018-03-07T12:21:35.296Z
SerialNr5,0,9,0,0,2018-03-07T12:21:35.322Z,2018-03-07T12:21:35.322Z,02018-03-07T12:21:35.322Z
SerialNr6,0,1,0,0,2018-03-07T12:21:35.350Z,2018-03-07T12:21:35.350Z,02018-03-07T12:21:35.350Z
SerialNr7,0,8,0,0,2018-03-07T12:21:35.376Z,2018-03-07T12:21:35.376Z,02018-03-07T12:21:35.376Z
SerialNr8,0,8,0,0,2018-03-07T12:21:35.402Z,2018-03-07T12:21:35.402Z,02018-03-07T12:21:35.402Z
SerialNr9,0,5,0,0,2018-03-07T12:21:35.428Z,2018-03-07T12:21:35.428Z,02018-03-07T12:21:35.428Z
SerialNr0,0,9,0,0,2018-03-07T12:21:36.447Z,2018-03-07T12:21:36.447Z,02018-03-07T12:21:36.447Z
SerialNr7,1,1,42,0,2018-03-07T12:21:36.502Z,2018-03-07T12:21:36.502Z,02018-03-07T12:21:36.502Z
SerialNr1,1,4,41,0,2018-03-07T12:21:36.529Z,2018-03-07T12:21:36.529Z,02018-03-07T12:21:36.529Z
SerialNr4,1,2,40,0,2018-03-07T12:21:36.556Z,2018-03-07T12:21:36.556Z,02018-03-07T12:21:36.556Z
SerialNr5,1,1,45,0,2018-03-07T12:21:36.589Z,2018-03-07T12:21:36.589Z,02018-03-07T12:21:36.589Z
SerialNr1,0,7,0,0,2018-03-07T12:21:36.616Z,2018-03-07T12:21:36.616Z,02018-03-07T12:21:36.616Z
SerialNr2,0,8,0,0,2018-03-07T12:21:36.644Z,2018-03-07T12:21:36.644Z,02018-03-07T12:21:36.644Z
SerialNr3,0,12,0,0,2018-03-07T12:21:36.672Z,2018-03-07T12:21:36.672Z,02018-03-07T12:21:36.672Z
SerialNr4,0,1,0,0,2018-03-07T12:21:36.700Z,2018-03-07T12:21:36.700Z,02018-03-07T12:21:36.700Z
SerialNr5,0,9,0,0,2018-03-07T12:21:36.719Z,2018-03-07T12:21:36.719Z,02018-03-07T12:21:36.719Z
SerialNr6,0,1,0,0,2018-03-07T12:21:36.742Z,2018-03-07T12:21:36.742Z,02018-03-07T12:21:36.742Z
SerialNr7,0,8,0,0,2018-03-07T12:21:36.768Z,2018-03-07T12:21:36.768Z,02018-03-07T12:21:36.768Z
SerialNr8,0,8,0,0,2018-03-07T12:21:36.799Z,2018-03-07T12:21:36.799Z,02018-03-07T12:21:36.799Z
SerialNr9,0,5,0,0,2018-03-07T12:21:36.822Z,2018-03-07T12:21:36.822Z,02018-03-07T12:21:36.822Z
SerialNr0,0,9,0,0,2018-03-07T12:21:37.844Z,2018-03-07T12:21:37.844Z,02018-03-07T12:21:37.844Z
SerialNr1,0,7,0,0,2018-03-07T12:21:37.950Z,2018-03-07T12:21:37.950Z,02018-03-07T12:21:37.950Z
SerialNr2,0,8,0,0,2018-03-07T12:21:37.981Z,2018-03-07T12:21:37.981Z,02018-03-07T12:21:37.981Z
SerialNr3,0,12,0,0,2018-03-07T12:21:38.006Z,2018-03-07T12:21:38.006Z,02018-03-07T12:21:38.006Z
SerialNr4,0,1,0,0,2018-03-07T12:21:38.032Z,2018-03-07T12:21:38.032Z,02018-03-07T12:21:38.032Z
SerialNr5,0,9,0,0,2018-03-07T12:21:38.059Z,2018-03-07T12:21:38.059Z,02018-03-07T12:21:38.059Z
SerialNr6,0,1,0,0,2018-03-07T12:21:38.087Z,2018-03-07T12:21:38.087Z,02018-03-07T12:21:38.087Z
SerialNr7,0,8,0,0,2018-03-07T12:21:38.119Z,2018-03-07T12:21:38.119Z,02018-03-07T12:21:38.119Z
SerialNr8,0,8,0,0,2018-03-07T12:21:38.143Z,2018-03-07T12:21:38.143Z,02018-03-07T12:21:38.143Z
SerialNr9,0,5,0,0,2018-03-07T12:21:38.161Z,2018-03-07T12:21:38.161Z,02018-03-07T12:21:38.161Z
SerialNr0,0,9,0,0,2018-03-07T12:21:39.180Z,2018-03-07T12:21:39.180Z,02018-03-07T12:21:39.180Z
SerialNr1,0,7,0,0,2018-03-07T12:21:39.216Z,2018-03-07T12:21:39.216Z,02018-03-07T12:21:39.216Z
SerialNr2,0,7,0,0,2018-03-07T12:21:39.237Z,2018-03-07T12:21:39.237Z,02018-03-07T12:21:39.237Z
SerialNr3,0,12,0,0,2018-03-07T12:21:39.259Z,2018-03-07T12:21:39.259Z,02018-03-07T12:21:39.259Z
SerialNr4,0,1,0,0,2018-03-07T12:21:39.287Z,2018-03-07T12:21:39.287Z,02018-03-07T12:21:39.287Z
SerialNr5,0,9,0,0,2018-03-07T12:21:39.315Z,2018-03-07T12:21:39.315Z,02018-03-07T12:21:39.315Z
SerialNr6,0,0,0,0,2018-03-07T12:21:39.344Z,2018-03-07T12:21:39.344Z,02018-03-07T12:21:39.344Z
SerialNr7,0,9,0,0,2018-03-07T12:21:39.367Z,2018-03-07T12:21:39.367Z,02018-03-07T12:21:39.367Z
SerialNr8,0,8,0,0,2018-03-07T12:21:39.388Z,2018-03-07T12:21:39.388Z,02018-03-07T12:21:39.388Z
SerialNr9,0,5,0,0,2018-03-07T12:21:39.406Z,2018-03-07T12:21:39.406Z,02018-03-07T12:21:39.406Z
SerialNr0,0,9,0,0,2018-03-07T12:21:40.424Z,2018-03-07T12:21:40.424Z,02018-03-07T12:21:40.424Z
SerialNr9,1,1,45,0,2018-03-07T12:21:40.449Z,2018-03-07T12:21:40.449Z,02018-03-07T12:21:40.449Z
SerialNr1,1,1,45,0,2018-03-07T12:21:40.475Z,2018-03-07T12:21:40.475Z,02018-03-07T12:21:40.475Z
SerialNr1,0,7,0,0,2018-03-07T12:21:40.500Z,2018-03-07T12:21:40.500Z,02018-03-07T12:21:40.500Z
SerialNr2,0,7,0,0,2018-03-07T12:21:40.524Z,2018-03-07T12:21:40.524Z,02018-03-07T12:21:40.524Z
SerialNr3,0,12,0,0,2018-03-07T12:21:40.549Z,2018-03-07T12:21:40.549Z,02018-03-07T12:21:40.549Z
SerialNr4,0,1,0,0,2018-03-07T12:21:40.594Z,2018-03-07T12:21:40.594Z,02018-03-07T12:21:40.594Z
SerialNr5,0,9,0,0,2018-03-07T12:21:40.621Z,2018-03-07T12:21:40.621Z,02018-03-07T12:21:40.621Z
SerialNr6,0,0,0,0,2018-03-07T12:21:40.649Z,2018-03-07T12:21:40.649Z,02018-03-07T12:21:40.649Z
SerialNr7,0,9,0,0,2018-03-07T12:21:40.683Z,2018-03-07T12:21:40.683Z,02018-03-07T12:21:40.683Z
SerialNr8,0,8,0,0,2018-03-07T12:21:40.713Z,2018-03-07T12:21:40.713Z,02018-03-07T12:21:40.713Z
SerialNr9,0,5,0,0,2018-03-07T12:21:40.746Z,2018-03-07T12:21:40.746Z,02018-03-07T12:21:40.746Z
SerialNr0,0,9,0,0,2018-03-07T12:21:41.791Z,2018-03-07T12:21:41.791Z,02018-03-07T12:21:41.791Z
SerialNr1,0,7,0,0,2018-03-07T12:21:41.893Z,2018-03-07T12:21:41.893Z,02018-03-07T12:21:41.893Z
SerialNr2,0,7,0,0,2018-03-07T12:21:41.931Z,2018-03-07T12:21:41.931Z,02018-03-07T12:21:41.931Z
SerialNr3,0,12,0,0,2018-03-07T12:21:41.952Z,2018-03-07T12:21:41.952Z,02018-03-07T12:21:41.952Z
SerialNr4,0,0,0,0,2018-03-07T12:21:41.981Z,2018-03-07T12:21:41.981Z,02018-03-07T12:21:41.981Z
SerialNr5,0,9,0,0,2018-03-07T12:21:42.009Z,2018-03-07T12:21:42.009Z,02018-03-07T12:21:42.009Z
SerialNr6,0,0,0,0,2018-03-07T12:21:42.041Z,2018-03-07T12:21:42.041Z,02018-03-07T12:21:42.041Z
SerialNr7,0,9,0,0,2018-03-07T12:21:42.074Z,2018-03-07T12:21:42.074Z,02018-03-07T12:21:42.074Z
SerialNr8,0,8,0,0,2018-03-07T12:21:42.102Z,2018-03-07T12:21:42.102Z,02018-03-07T12:21:42.102Z
SerialNr9,0,5,0,0,2018-03-07T12:21:42.128Z,2018-03-07T12:21:42.128Z,02018-03-07T12:21:42.128Z
SerialNr0,0,9,0,0,2018-03-07T12:21:43.146Z,2018-03-07T12:21:43.146Z,02018-03-07T12:21:43.146Z
SerialNr1,0,7,0,0,2018-03-07T12:21:43.191Z,2018-03-07T12:21:43.191Z,02018-03-07T12:21:43.191Z
SerialNr2,0,7,0,0,2018-03-07T12:21:43.218Z,2018-03-07T12:21:43.218Z,02018-03-07T12:21:43.218Z
SerialNr3,0,11,0,0,2018-03-07T12:21:43.244Z,2018-03-07T12:21:43.244Z,02018-03-07T12:21:43.244Z
SerialNr4,0,0,0,0,2018-03-07T12:21:43.275Z,2018-03-07T12:21:43.275Z,02018-03-07T12:21:43.275Z
SerialNr5,0,9,0,0,2018-03-07T12:21:43.309Z,2018-03-07T12:21:43.309Z,02018-03-07T12:21:43.309Z
SerialNr6,0,0,0,0,2018-03-07T12:21:43.346Z,2018-03-07T12:21:43.346Z,02018-03-07T12:21:43.346Z
SerialNr7,0,9,0,0,2018-03-07T12:21:43.379Z,2018-03-07T12:21:43.379Z,02018-03-07T12:21:43.379Z
SerialNr8,0,8,0,0,2018-03-07T12:21:43.403Z,2018-03-07T12:21:43.403Z,02018-03-07T12:21:43.403Z
SerialNr9,0,5,0,0,2018-03-07T12:21:43.426Z,2018-03-07T12:21:43.426Z,02018-03-07T12:21:43.426Z
SerialNr0,0,9,0,0,2018-03-07T12:21:44.452Z,2018-03-07T12:21:44.452Z,02018-03-07T12:21:44.452Z
SerialNr5,1,0,42,1,2018-03-07T12:21:44.539Z,2018-03-07T12:21:44.539Z,02018-03-07T12:21:44.539Z
SerialNr7,1,2,47,0,2018-03-07T12:21:44.594Z,2018-03-07T12:21:44.594Z,02018-03-07T12:21:44.594Z
SerialNr9,1,0,43,0,2018-03-07T12:21:44.626Z,2018-03-07T12:21:44.626Z,02018-03-07T12:21:44.626Z
SerialNr8,1,0,42,1,2018-03-07T12:21:44.652Z,2018-03-07T12:21:44.652Z,02018-03-07T12:21:44.652Z
SerialNr2,1,2,44,0,2018-03-07T12:21:44.678Z,2018-03-07T12:21:44.678Z,02018-03-07T12:21:44.678Z
SerialNr1,1,3,42,1,2018-03-07T12:21:44.701Z,2018-03-07T12:21:44.701Z,02018-03-07T12:21:44.701Z
SerialNr1,0,7,0,0,2018-03-07T12:21:44.727Z,2018-03-07T12:21:44.727Z,02018-03-07T12:21:44.727Z
SerialNr2,0,7,0,0,2018-03-07T12:21:44.754Z,2018-03-07T12:21:44.754Z,02018-03-07T12:21:44.754Z
SerialNr3,0,12,0,0,2018-03-07T12:21:44.785Z,2018-03-07T12:21:44.785Z,02018-03-07T12:21:44.785Z
SerialNr4,0,1,0,0,2018-03-07T12:21:44.813Z,2018-03-07T12:21:44.813Z,02018-03-07T12:21:44.813Z
SerialNr5,0,9,0,0,2018-03-07T12:21:44.841Z,2018-03-07T12:21:44.841Z,02018-03-07T12:21:44.841Z
SerialNr6,0,0,0,0,2018-03-07T12:21:44.866Z,2018-03-07T12:21:44.866Z,02018-03-07T12:21:44.866Z
SerialNr7,0,9,0,0,2018-03-07T12:21:44.898Z,2018-03-07T12:21:44.898Z,02018-03-07T12:21:44.898Z
SerialNr8,0,8,0,0,2018-03-07T12:21:44.928Z,2018-03-07T12:21:44.928Z,02018-03-07T12:21:44.928Z
SerialNr9,0,5,0,0,2018-03-07T12:21:44.963Z,2018-03-07T12:21:44.963Z,02018-03-07T12:21:44.963Z
